studyid,intid,X,year,spp1,spp2,interaction,taxatype,neg_phenovalue,neg_slope,pos_phenovalue,pos_slope,phenodiff,phenofreq,intxn,length,minyear
HMK027,178,594,1975,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,123.793,-0.182992499,122.846,-0.192331809,0.947,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,595,1976,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,122.5,-0.182992499,123.923,-0.192331809,-1.423,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,596,1977,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,119.655,-0.182992499,118.692,-0.192331809,0.963,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,597,1978,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,126.897,-0.182992499,120.077,-0.192331809,6.82,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,599,1980,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,132.845,-0.182992499,129.769,-0.192331809,3.076,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,600,1981,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,117.845,-0.182992499,111.308,-0.192331809,6.537,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,601,1982,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,124.828,-0.182992499,128.077,-0.192331809,-3.249,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,602,1983,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,118.103,-0.182992499,116.538,-0.192331809,1.565,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,603,1984,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,122.759,-0.182992499,121.923,-0.192331809,0.836,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,605,1986,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,120.431,-0.182992499,117.462,-0.192331809,2.969,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,607,1988,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,118.621,-0.182992499,122.538,-0.192331809,-3.917,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,608,1989,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,107.5,-0.182992499,108.538,-0.192331809,-1.038,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,609,1990,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,108.276,-0.182992499,119.154,-0.192331809,-10.878,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,610,1991,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,118.362,-0.182992499,121,-0.192331809,-2.638,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,612,1994,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,111.897,-0.182992499,114.385,-0.192331809,-2.488,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,613,1995,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,118.621,-0.182992499,117.154,-0.192331809,1.467,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,614,1997,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,123.017,-0.182992499,122.846,-0.192331809,0.171,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,615,1998,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,115.776,-0.182992499,115.308,-0.192331809,0.468,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,617,2000,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,114.741,-0.182992499,113.462,-0.192331809,1.279,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,618,2001,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,114.224,-0.182992499,118.692,-0.192331809,-4.468,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,619,2002,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,106.983,-0.182992499,115.846,-0.192331809,-8.863,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,620,2003,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,116.293,-0.182992499,116.077,-0.192331809,0.216,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,621,2004,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,115.5175,-0.182992499,116.231,-0.192331809,-0.7135,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,178,622,2006,Caterpillar_b spp.,Ficedula1 albicollis,predation,genus,118.103,-0.182992499,108.538,-0.192331809,9.565,daily,Caterpillar spp. Ficedula1 albicollis predation,34,1962
HMK027,179,624,1961,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,96.0599,-0.124616807,105.172,-0.182992499,-9.1121,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,625,1962,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,112.912,-0.124616807,123.017,-0.182992499,-10.105,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,626,1964,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,117.151,-0.124616807,121.983,-0.182992499,-4.832,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,627,1965,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,105.852,-0.124616807,128.707,-0.182992499,-22.855,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,628,1968,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,114.039,-0.124616807,118.621,-0.182992499,-4.582,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,629,1970,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,110.115,-0.124616807,125.086,-0.182992499,-14.971,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,630,1971,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,103.553,-0.124616807,119.655,-0.182992499,-16.102,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,631,1972,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,115.669,-0.124616807,117.845,-0.182992499,-2.176,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,632,1973,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,95.6802,-0.124616807,120.69,-0.182992499,-25.0098,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,633,1974,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,113.848,-0.124616807,102.328,-0.182992499,11.52,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,634,1975,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,111.229,-0.124616807,123.793,-0.182992499,-12.564,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,635,1976,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,112.294,-0.124616807,122.5,-0.182992499,-10.206,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,636,1977,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,115.724,-0.124616807,119.655,-0.182992499,-3.931,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,637,1978,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,111.791,-0.124616807,126.897,-0.182992499,-15.106,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,638,1979,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,121.276,-0.124616807,124.569,-0.182992499,-3.293,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,639,1980,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,99.1814,-0.124616807,132.845,-0.182992499,-33.6636,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,640,1981,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,111.032,-0.124616807,117.845,-0.182992499,-6.813,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,641,1982,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,109.994,-0.124616807,124.828,-0.182992499,-14.834,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,642,1983,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,113.163,-0.124616807,118.103,-0.182992499,-4.94,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,643,1984,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,110.543,-0.124616807,122.759,-0.182992499,-12.216,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,644,1986,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,112.934,-0.124616807,120.431,-0.182992499,-7.497,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,645,1988,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,101.376,-0.124616807,118.621,-0.182992499,-17.245,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,646,1989,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,93.2322,-0.124616807,107.5,-0.182992499,-14.2678,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,647,1991,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,106.67,-0.124616807,118.362,-0.182992499,-11.692,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,648,1993,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,106.167,-0.124616807,119.138,-0.182992499,-12.971,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,649,1994,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,107.232,-0.124616807,111.897,-0.182992499,-4.665,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,650,1995,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,112.901,-0.124616807,118.621,-0.182992499,-5.72,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,652,1997,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,105.427,-0.124616807,123.017,-0.182992499,-17.59,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,653,1998,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,99.9133,-0.124616807,115.776,-0.182992499,-15.8627,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,654,2000,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,103.6155,-0.124616807,114.741,-0.182992499,-11.1255,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,655,2002,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,101.66475,-0.124616807,106.983,-0.182992499,-5.31825,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,656,2004,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,106.425,-0.124616807,115.5175,-0.182992499,-9.0925,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,657,2006,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,109.994,-0.124616807,118.103,-0.182992499,-8.109,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK027,179,658,2007,Quercus2 robur,Caterpillar_c spp.,herbivory,genus,99.743,-0.124616807,106.724,-0.182992499,-6.981,daily,Quercus2 robur Caterpillar spp. herbivory,34,1961
HMK028,180,659,1961,Operophtera brumata,Parus2 major,predation,spp,140.5084,-0.356399997,112.7814,-0.264192646,27.727,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,660,1962,Operophtera brumata,Parus2 major,predation,spp,165.6977,-0.356399997,123.9555,-0.264192646,41.7422,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,661,1963,Operophtera brumata,Parus2 major,predation,spp,159.5276,-0.356399997,119.9474,-0.264192646,39.5802,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,662,1964,Operophtera brumata,Parus2 major,predation,spp,201.3834,-0.356399997,125.8057,-0.264192646,75.5777,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,663,1965,Operophtera brumata,Parus2 major,predation,spp,149.6574,-0.356399997,121.0405,-0.264192646,28.6169,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,664,1966,Operophtera brumata,Parus2 major,predation,spp,155.5865,-0.356399997,125.8988,-0.264192646,29.6877,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,665,1967,Operophtera brumata,Parus2 major,predation,spp,157.5645,-0.356399997,120.3117,-0.264192646,37.2528,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,666,1968,Operophtera brumata,Parus2 major,predation,spp,159.4319,-0.356399997,122.6478,-0.264192646,36.7841,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,667,1969,Operophtera brumata,Parus2 major,predation,spp,159.4228,-0.356399997,126.0202,-0.264192646,33.4026,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,668,1970,Operophtera brumata,Parus2 major,predation,spp,156.5864,-0.356399997,126.5061,-0.264192646,30.0803,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,669,1971,Operophtera brumata,Parus2 major,predation,spp,156.5891,-0.356399997,125.0486,-0.264192646,31.5405,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,670,1975,Operophtera brumata,Parus2 major,predation,spp,159.5639,-0.356399997,123.4696,-0.264192646,36.0943,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,671,1983,Operophtera brumata,Parus2 major,predation,spp,162.9218,-0.356399997,120.5547,-0.264192646,42.3671,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,672,1984,Operophtera brumata,Parus2 major,predation,spp,162.5678,-0.356399997,129.9352,-0.264192646,32.6326,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,673,1985,Operophtera brumata,Parus2 major,predation,spp,157.7434,-0.356399997,116.9109,-0.264192646,40.8325,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,674,1986,Operophtera brumata,Parus2 major,predation,spp,165.6478,-0.356399997,130.1498,-0.264192646,35.498,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,675,1987,Operophtera brumata,Parus2 major,predation,spp,152.688,-0.356399997,113.6316,-0.264192646,39.0564,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,676,1988,Operophtera brumata,Parus2 major,predation,spp,153.6916,-0.356399997,124.7126,-0.264192646,28.979,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,677,1993,Operophtera brumata,Parus2 major,predation,spp,150.3609,-0.356399997,112.5385,-0.264192646,37.8224,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,678,1994,Operophtera brumata,Parus2 major,predation,spp,152.339,-0.356399997,118.6113,-0.264192646,33.7277,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,679,1995,Operophtera brumata,Parus2 major,predation,spp,145.3051,-0.356399997,109.9879,-0.264192646,35.3172,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,680,1996,Operophtera brumata,Parus2 major,predation,spp,163.3453,-0.356399997,121.4332,-0.264192646,41.9121,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,681,1997,Operophtera brumata,Parus2 major,predation,spp,142.348,-0.356399997,104.5223,-0.264192646,37.8257,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,682,1998,Operophtera brumata,Parus2 major,predation,spp,147.2886,-0.356399997,116.9109,-0.264192646,30.3777,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,683,1999,Operophtera brumata,Parus2 major,predation,spp,145.1934,-0.356399997,114.1174,-0.264192646,31.076,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,684,2000,Operophtera brumata,Parus2 major,predation,spp,146.3201,-0.356399997,117.5466,-0.264192646,28.7735,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,685,2001,Operophtera brumata,Parus2 major,predation,spp,153.3475,-0.356399997,122.9838,-0.264192646,30.3637,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,686,2002,Operophtera brumata,Parus2 major,predation,spp,143.2277,-0.356399997,104.8866,-0.264192646,38.3411,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,687,2003,Operophtera brumata,Parus2 major,predation,spp,142.2436,-0.356399997,115.0891,-0.264192646,27.1545,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,688,2004,Operophtera brumata,Parus2 major,predation,spp,147.3204,-0.356399997,111.2308,-0.264192646,36.0896,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,689,2005,Operophtera brumata,Parus2 major,predation,spp,147.3108,-0.356399997,113.996,-0.264192646,33.3148,daily,Operophtera brumata Parus2 major predation,32,1961
HMK028,180,690,2006,Operophtera brumata,Parus2 major,predation,spp,150.277,-0.356399997,117.0324,-0.264192646,33.2446,daily,Operophtera brumata Parus2 major predation,32,1961
HMK029,181,706,1977,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,119.576,-0.812490258,126.851,0.784506667,-7.275,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,707,1978,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,102.489,-0.812490258,118.432,0.784506667,-15.943,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,708,1979,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,121.586,-0.812490258,157.692,0.784506667,-36.106,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,709,1980,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,119.278,-0.812490258,182.636,0.784506667,-63.358,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,710,1981,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,141.723,-0.812490258,148.253,0.784506667,-6.53,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,711,1982,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,131.296,-0.812490258,159.965,0.784506667,-28.669,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,712,1983,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,117.083,-0.812490258,139.886,0.784506667,-22.803,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,713,1984,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,108.084,-0.812490258,157.949,0.784506667,-49.865,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,714,1985,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,102.426,-0.812490258,137.876,0.784506667,-35.45,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,715,1986,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,99.1578,-0.812490258,154.873,0.784506667,-55.7152,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,716,1987,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,111.595,-0.812490258,140.628,0.784506667,-29.033,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,717,1988,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,124.985,-0.812490258,140.685,0.784506667,-15.7,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,718,1989,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,124.566,-0.812490258,159.272,0.784506667,-34.706,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,719,1990,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,108.44,-0.812490258,152.973,0.784506667,-44.533,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,720,1991,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,114.219,-0.812490258,156.726,0.784506667,-42.507,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,721,1992,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,91.4108,-0.812490258,154.129,0.784506667,-62.7182,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,722,1993,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,95.2851,-0.812490258,134.062,0.784506667,-38.7769,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,723,1994,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,112.493,-0.812490258,173.309,0.784506667,-60.816,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,724,1995,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,109.684,-0.812490258,146.349,0.784506667,-36.665,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,725,1996,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,118.107,-0.812490258,170.233,0.784506667,-52.126,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,726,1998,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,87.0052,-0.812490258,126.909,0.784506667,-39.9038,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,727,1999,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,112.776,-0.812490258,194.769,0.784506667,-81.993,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
HMK029,181,728,2000,Diatom1 spp.,Daphnia pulicaria,herbivory,genus,95.2219,-0.812490258,165.16,0.784506667,-69.9381,daily,Diatom1 spp. Daphnia pulicaria herbivory,25,1977
