"","studyid","intid","year","spp1","spp2","interaction","taxatype","neg_phenovalue","neg_slope","pos_phenovalue","pos_slope","phenodiff","phenofreq"
"586","HMK027",178,1967,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",119.655,-0.182992498750978,NA,NA,NA,"daily"
"587","HMK027",178,1968,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",118.621,-0.182992498750978,124.077,-0.192331808613633,-5.456,"daily"
"588","HMK027",178,1969,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",124.828,-0.182992498750978,121.308,-0.192331808613633,3.52,"daily"
"589","HMK027",178,1970,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",125.086,-0.182992498750978,125.615,-0.192331808613633,-0.528999999999996,"daily"
"590","HMK027",178,1971,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",119.655,-0.182992498750978,120.846,-0.192331808613633,-1.191,"daily"
"591","HMK027",178,1972,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",117.845,-0.182992498750978,117.308,-0.192331808613633,0.536999999999992,"daily"
"592","HMK027",178,1973,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",120.69,-0.182992498750978,122.692,-0.192331808613633,-2.002,"daily"
"593","HMK027",178,1974,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",102.328,-0.182992498750978,120.231,-0.192331808613633,-17.903,"daily"
"594","HMK027",178,1975,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",123.793,-0.182992498750978,122.846,-0.192331808613633,0.947000000000003,"daily"
"595","HMK027",178,1976,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",122.5,-0.182992498750978,123.923,-0.192331808613633,-1.423,"daily"
"596","HMK027",178,1977,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",119.655,-0.182992498750978,118.692,-0.192331808613633,0.963000000000008,"daily"
"597","HMK027",178,1978,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",126.897,-0.182992498750978,120.077,-0.192331808613633,6.82000000000001,"daily"
"598","HMK027",178,1979,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",124.569,-0.182992498750978,NA,NA,NA,"daily"
"599","HMK027",178,1980,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",132.845,-0.182992498750978,129.769,-0.192331808613633,3.07599999999999,"daily"
"600","HMK027",178,1981,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",117.845,-0.182992498750978,111.308,-0.192331808613633,6.53699999999999,"daily"
"601","HMK027",178,1982,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",124.828,-0.182992498750978,128.077,-0.192331808613633,-3.249,"daily"
"602","HMK027",178,1983,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",118.103,-0.182992498750978,116.538,-0.192331808613633,1.565,"daily"
"603","HMK027",178,1984,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",122.759,-0.182992498750978,121.923,-0.192331808613633,0.835999999999999,"daily"
"604","HMK027",178,1985,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",124.052,-0.182992498750978,NA,NA,NA,"daily"
"605","HMK027",178,1986,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",120.431,-0.182992498750978,117.462,-0.192331808613633,2.96899999999999,"daily"
"606","HMK027",178,1987,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",120.69,-0.182992498750978,NA,NA,NA,"daily"
"607","HMK027",178,1988,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",118.621,-0.182992498750978,122.538,-0.192331808613633,-3.917,"daily"
"608","HMK027",178,1989,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",107.5,-0.182992498750978,108.538,-0.192331808613633,-1.038,"daily"
"609","HMK027",178,1990,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",108.276,-0.182992498750978,119.154,-0.192331808613633,-10.878,"daily"
"610","HMK027",178,1991,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",118.362,-0.182992498750978,121,-0.192331808613633,-2.63800000000001,"daily"
"611","HMK027",178,1993,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",119.138,-0.182992498750978,NA,NA,NA,"daily"
"612","HMK027",178,1994,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",111.897,-0.182992498750978,114.385,-0.192331808613633,-2.488,"daily"
"613","HMK027",178,1995,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",118.621,-0.182992498750978,117.154,-0.192331808613633,1.467,"daily"
"614","HMK027",178,1997,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",123.017,-0.182992498750978,122.846,-0.192331808613633,0.170999999999992,"daily"
"615","HMK027",178,1998,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",115.776,-0.182992498750978,115.308,-0.192331808613633,0.467999999999989,"daily"
"616","HMK027",178,1999,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",109.31,-0.182992498750978,NA,NA,NA,"daily"
"617","HMK027",178,2000,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",114.741,-0.182992498750978,113.462,-0.192331808613633,1.279,"daily"
"618","HMK027",178,2001,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",114.224,-0.182992498750978,118.692,-0.192331808613633,-4.46799999999999,"daily"
"619","HMK027",178,2002,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",106.983,-0.182992498750978,115.846,-0.192331808613633,-8.863,"daily"
"620","HMK027",178,2003,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",116.293,-0.182992498750978,116.077,-0.192331808613633,0.216000000000008,"daily"
"621","HMK027",178,2004,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",115.5175,-0.182992498750978,116.231,-0.192331808613633,-0.713499999999982,"daily"
"622","HMK027",178,2006,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",118.103,-0.182992498750978,108.538,-0.192331808613633,9.565,"daily"
"623","HMK027",178,2007,"Caterpillar spp.","Ficedula1 albicollis","predation","genus",106.724,-0.182992498750978,NA,NA,NA,"daily"
"624","HMK027",179,1961,"Quercus2 robur","Caterpillar spp.","herbivory","genus",96.0599,-0.124616806890636,105.172,-0.182992498750978,-9.1121,"daily"
"625","HMK027",179,1962,"Quercus2 robur","Caterpillar spp.","herbivory","genus",112.912,-0.124616806890636,123.017,-0.182992498750978,-10.105,"daily"
"626","HMK027",179,1964,"Quercus2 robur","Caterpillar spp.","herbivory","genus",117.151,-0.124616806890636,121.983,-0.182992498750978,-4.83200000000001,"daily"
"627","HMK027",179,1965,"Quercus2 robur","Caterpillar spp.","herbivory","genus",105.852,-0.124616806890636,128.707,-0.182992498750978,-22.855,"daily"
"628","HMK027",179,1968,"Quercus2 robur","Caterpillar spp.","herbivory","genus",114.039,-0.124616806890636,118.621,-0.182992498750978,-4.58199999999999,"daily"
"629","HMK027",179,1970,"Quercus2 robur","Caterpillar spp.","herbivory","genus",110.115,-0.124616806890636,125.086,-0.182992498750978,-14.971,"daily"
"630","HMK027",179,1971,"Quercus2 robur","Caterpillar spp.","herbivory","genus",103.553,-0.124616806890636,119.655,-0.182992498750978,-16.102,"daily"
"631","HMK027",179,1972,"Quercus2 robur","Caterpillar spp.","herbivory","genus",115.669,-0.124616806890636,117.845,-0.182992498750978,-2.176,"daily"
"632","HMK027",179,1973,"Quercus2 robur","Caterpillar spp.","herbivory","genus",95.6802,-0.124616806890636,120.69,-0.182992498750978,-25.0098,"daily"
"633","HMK027",179,1974,"Quercus2 robur","Caterpillar spp.","herbivory","genus",113.848,-0.124616806890636,102.328,-0.182992498750978,11.52,"daily"
"634","HMK027",179,1975,"Quercus2 robur","Caterpillar spp.","herbivory","genus",111.229,-0.124616806890636,123.793,-0.182992498750978,-12.564,"daily"
"635","HMK027",179,1976,"Quercus2 robur","Caterpillar spp.","herbivory","genus",112.294,-0.124616806890636,122.5,-0.182992498750978,-10.206,"daily"
"636","HMK027",179,1977,"Quercus2 robur","Caterpillar spp.","herbivory","genus",115.724,-0.124616806890636,119.655,-0.182992498750978,-3.931,"daily"
"637","HMK027",179,1978,"Quercus2 robur","Caterpillar spp.","herbivory","genus",111.791,-0.124616806890636,126.897,-0.182992498750978,-15.106,"daily"
"638","HMK027",179,1979,"Quercus2 robur","Caterpillar spp.","herbivory","genus",121.276,-0.124616806890636,124.569,-0.182992498750978,-3.29300000000001,"daily"
"639","HMK027",179,1980,"Quercus2 robur","Caterpillar spp.","herbivory","genus",99.1814,-0.124616806890636,132.845,-0.182992498750978,-33.6636,"daily"
"640","HMK027",179,1981,"Quercus2 robur","Caterpillar spp.","herbivory","genus",111.032,-0.124616806890636,117.845,-0.182992498750978,-6.813,"daily"
"641","HMK027",179,1982,"Quercus2 robur","Caterpillar spp.","herbivory","genus",109.994,-0.124616806890636,124.828,-0.182992498750978,-14.834,"daily"
"642","HMK027",179,1983,"Quercus2 robur","Caterpillar spp.","herbivory","genus",113.163,-0.124616806890636,118.103,-0.182992498750978,-4.94,"daily"
"643","HMK027",179,1984,"Quercus2 robur","Caterpillar spp.","herbivory","genus",110.543,-0.124616806890636,122.759,-0.182992498750978,-12.216,"daily"
"644","HMK027",179,1986,"Quercus2 robur","Caterpillar spp.","herbivory","genus",112.934,-0.124616806890636,120.431,-0.182992498750978,-7.497,"daily"
"645","HMK027",179,1988,"Quercus2 robur","Caterpillar spp.","herbivory","genus",101.376,-0.124616806890636,118.621,-0.182992498750978,-17.245,"daily"
"646","HMK027",179,1989,"Quercus2 robur","Caterpillar spp.","herbivory","genus",93.2322,-0.124616806890636,107.5,-0.182992498750978,-14.2678,"daily"
"647","HMK027",179,1991,"Quercus2 robur","Caterpillar spp.","herbivory","genus",106.67,-0.124616806890636,118.362,-0.182992498750978,-11.692,"daily"
"648","HMK027",179,1993,"Quercus2 robur","Caterpillar spp.","herbivory","genus",106.167,-0.124616806890636,119.138,-0.182992498750978,-12.971,"daily"
"649","HMK027",179,1994,"Quercus2 robur","Caterpillar spp.","herbivory","genus",107.232,-0.124616806890636,111.897,-0.182992498750978,-4.66500000000001,"daily"
"650","HMK027",179,1995,"Quercus2 robur","Caterpillar spp.","herbivory","genus",112.901,-0.124616806890636,118.621,-0.182992498750978,-5.72,"daily"
"651","HMK027",179,1996,"Quercus2 robur","Caterpillar spp.","herbivory","genus",115.153,-0.124616806890636,NA,NA,NA,"daily"
"652","HMK027",179,1997,"Quercus2 robur","Caterpillar spp.","herbivory","genus",105.427,-0.124616806890636,123.017,-0.182992498750978,-17.59,"daily"
"653","HMK027",179,1998,"Quercus2 robur","Caterpillar spp.","herbivory","genus",99.9133,-0.124616806890636,115.776,-0.182992498750978,-15.8627,"daily"
"654","HMK027",179,2000,"Quercus2 robur","Caterpillar spp.","herbivory","genus",103.6155,-0.124616806890636,114.741,-0.182992498750978,-11.1255,"daily"
"655","HMK027",179,2002,"Quercus2 robur","Caterpillar spp.","herbivory","genus",101.66475,-0.124616806890636,106.983,-0.182992498750978,-5.31825000000001,"daily"
"656","HMK027",179,2004,"Quercus2 robur","Caterpillar spp.","herbivory","genus",106.425,-0.124616806890636,115.5175,-0.182992498750978,-9.09250000000002,"daily"
"657","HMK027",179,2006,"Quercus2 robur","Caterpillar spp.","herbivory","genus",109.994,-0.124616806890636,118.103,-0.182992498750978,-8.10899999999999,"daily"
"658","HMK027",179,2007,"Quercus2 robur","Caterpillar spp.","herbivory","genus",99.743,-0.124616806890636,106.724,-0.182992498750978,-6.98100000000001,"daily"
"659","HMK028",180,1961,"Operophtera brumata","Parus2 major","predation","spp",140.5084,-0.356399997454411,112.7814,-0.264192645698434,27.727,"daily"
"660","HMK028",180,1962,"Operophtera brumata","Parus2 major","predation","spp",165.6977,-0.356399997454411,123.9555,-0.264192645698434,41.7422,"daily"
"661","HMK028",180,1963,"Operophtera brumata","Parus2 major","predation","spp",159.5276,-0.356399997454411,119.9474,-0.264192645698434,39.5802,"daily"
"662","HMK028",180,1964,"Operophtera brumata","Parus2 major","predation","spp",201.3834,-0.356399997454411,125.8057,-0.264192645698434,75.5777,"daily"
"663","HMK028",180,1965,"Operophtera brumata","Parus2 major","predation","spp",149.6574,-0.356399997454411,121.0405,-0.264192645698434,28.6169,"daily"
"664","HMK028",180,1966,"Operophtera brumata","Parus2 major","predation","spp",155.5865,-0.356399997454411,125.8988,-0.264192645698434,29.6877,"daily"
"665","HMK028",180,1967,"Operophtera brumata","Parus2 major","predation","spp",157.5645,-0.356399997454411,120.3117,-0.264192645698434,37.2528,"daily"
"666","HMK028",180,1968,"Operophtera brumata","Parus2 major","predation","spp",159.4319,-0.356399997454411,122.6478,-0.264192645698434,36.7841,"daily"
"667","HMK028",180,1969,"Operophtera brumata","Parus2 major","predation","spp",159.4228,-0.356399997454411,126.0202,-0.264192645698434,33.4026,"daily"
"668","HMK028",180,1970,"Operophtera brumata","Parus2 major","predation","spp",156.5864,-0.356399997454411,126.5061,-0.264192645698434,30.0803,"daily"
"669","HMK028",180,1971,"Operophtera brumata","Parus2 major","predation","spp",156.5891,-0.356399997454411,125.0486,-0.264192645698434,31.5405,"daily"
"670","HMK028",180,1975,"Operophtera brumata","Parus2 major","predation","spp",159.5639,-0.356399997454411,123.4696,-0.264192645698434,36.0943,"daily"
"671","HMK028",180,1983,"Operophtera brumata","Parus2 major","predation","spp",162.9218,-0.356399997454411,120.5547,-0.264192645698434,42.3671,"daily"
"672","HMK028",180,1984,"Operophtera brumata","Parus2 major","predation","spp",162.5678,-0.356399997454411,129.9352,-0.264192645698434,32.6326,"daily"
"673","HMK028",180,1985,"Operophtera brumata","Parus2 major","predation","spp",157.7434,-0.356399997454411,116.9109,-0.264192645698434,40.8325,"daily"
"674","HMK028",180,1986,"Operophtera brumata","Parus2 major","predation","spp",165.6478,-0.356399997454411,130.1498,-0.264192645698434,35.498,"daily"
"675","HMK028",180,1987,"Operophtera brumata","Parus2 major","predation","spp",152.688,-0.356399997454411,113.6316,-0.264192645698434,39.0564,"daily"
"676","HMK028",180,1988,"Operophtera brumata","Parus2 major","predation","spp",153.6916,-0.356399997454411,124.7126,-0.264192645698434,28.979,"daily"
"677","HMK028",180,1993,"Operophtera brumata","Parus2 major","predation","spp",150.3609,-0.356399997454411,112.5385,-0.264192645698434,37.8224,"daily"
"678","HMK028",180,1994,"Operophtera brumata","Parus2 major","predation","spp",152.339,-0.356399997454411,118.6113,-0.264192645698434,33.7277,"daily"
"679","HMK028",180,1995,"Operophtera brumata","Parus2 major","predation","spp",145.3051,-0.356399997454411,109.9879,-0.264192645698434,35.3172,"daily"
"680","HMK028",180,1996,"Operophtera brumata","Parus2 major","predation","spp",163.3453,-0.356399997454411,121.4332,-0.264192645698434,41.9121,"daily"
"681","HMK028",180,1997,"Operophtera brumata","Parus2 major","predation","spp",142.348,-0.356399997454411,104.5223,-0.264192645698434,37.8257,"daily"
"682","HMK028",180,1998,"Operophtera brumata","Parus2 major","predation","spp",147.2886,-0.356399997454411,116.9109,-0.264192645698434,30.3777,"daily"
"683","HMK028",180,1999,"Operophtera brumata","Parus2 major","predation","spp",145.1934,-0.356399997454411,114.1174,-0.264192645698434,31.076,"daily"
"684","HMK028",180,2000,"Operophtera brumata","Parus2 major","predation","spp",146.3201,-0.356399997454411,117.5466,-0.264192645698434,28.7735,"daily"
"685","HMK028",180,2001,"Operophtera brumata","Parus2 major","predation","spp",153.3475,-0.356399997454411,122.9838,-0.264192645698434,30.3637,"daily"
"686","HMK028",180,2002,"Operophtera brumata","Parus2 major","predation","spp",143.2277,-0.356399997454411,104.8866,-0.264192645698434,38.3411,"daily"
"687","HMK028",180,2003,"Operophtera brumata","Parus2 major","predation","spp",142.2436,-0.356399997454411,115.0891,-0.264192645698434,27.1545,"daily"
"688","HMK028",180,2004,"Operophtera brumata","Parus2 major","predation","spp",147.3204,-0.356399997454411,111.2308,-0.264192645698434,36.0896,"daily"
"689","HMK028",180,2005,"Operophtera brumata","Parus2 major","predation","spp",147.3108,-0.356399997454411,113.996,-0.264192645698434,33.3148,"daily"
"690","HMK028",180,2006,"Operophtera brumata","Parus2 major","predation","spp",150.277,-0.356399997454411,117.0324,-0.264192645698434,33.2446,"daily"
"691","HMK029",181,1962,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",108.685,-0.812490257515624,NA,NA,NA,"daily"
"692","HMK029",181,1963,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",134.464,-0.812490257515624,NA,NA,NA,"daily"
"693","HMK029",181,1964,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",126.425,-0.812490257515624,NA,NA,NA,"daily"
"694","HMK029",181,1965,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",146.006,-0.812490257515624,NA,NA,NA,"daily"
"695","HMK029",181,1966,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",130.833,-0.812490257515624,NA,NA,NA,"daily"
"696","HMK029",181,1967,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",129.937,-0.812490257515624,NA,NA,NA,"daily"
"697","HMK029",181,1968,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",135.7,-0.812490257515624,NA,NA,NA,"daily"
"698","HMK029",181,1969,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",127.201,-0.812490257515624,NA,NA,NA,"daily"
"699","HMK029",181,1970,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",132.964,-0.812490257515624,NA,NA,NA,"daily"
"700","HMK029",181,1971,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",132.561,-0.812490257515624,NA,NA,NA,"daily"
"701","HMK029",181,1972,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",129.276,-0.812490257515624,NA,NA,NA,"daily"
"702","HMK029",181,1973,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",106.96,-0.812490257515624,NA,NA,NA,"daily"
"703","HMK029",181,1974,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",115.588,-0.812490257515624,NA,NA,NA,"daily"
"704","HMK029",181,1975,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",119.93,-0.812490257515624,NA,NA,NA,"daily"
"705","HMK029",181,1976,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",99.0428,-0.812490257515624,NA,NA,NA,"daily"
"706","HMK029",181,1977,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",119.576,-0.812490257515624,126.851,0.784506666666665,-7.27500000000001,"daily"
"707","HMK029",181,1978,"Diatom1 spp.","Daphnia pulicaria","herbivory","genus",102.489,-0.812490257515624,118.432,0.784506666666665,-15.943,"daily"
